UniversityID,FacultyID,Degree,DegreeID,AcademicLevelID,AmbitID,Academic Year
51dcd00716a08519e65a732cb87c3b71,b09cc60ffab6c1b501bd6be27c9fc593,Ingeniería Eléctrica,65014db29bf003c72fd77c8642423e1b,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,b09cc60ffab6c1b501bd6be27c9fc593,Ingeniería Electrónica Industrial y Automática,00094d1974700e275c0ffed461c7be52,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,b09cc60ffab6c1b501bd6be27c9fc593,Ingeniería Mecánica,92734f72eb1e427b54733e0a5f3fdae5,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,b09cc60ffab6c1b501bd6be27c9fc593,PCEO Ingeniería Eléctrica y Ingeniería Electrónica Industrial y Automática,afb8c9e6943577267acce3f76c4d4a2f,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,b09cc60ffab6c1b501bd6be27c9fc593,PCEO Ingeniería Eléctrica y Ingeniería Mecánica,1c2267798ce5f5ecb30f173520600009,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,b09cc60ffab6c1b501bd6be27c9fc593,PCEO Ingeniería Mecánica y Ingeniería Electrónica Industrial y Automática,1aa23874bdde3694d57a17792e946c2d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,da5f17f56f91db0d2ceec1ae7ab979f5,Piloto de Aviación Comercial y Operaciones Aéreas,d993f667e4d29aaf3a143903a50d1987,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,85c7cf4d3a8616439a36a15f716bb6ff,Bellas Artes,316c8ec8abfc14372841a0aec8820dc9,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,09975c2d372ec3198a55f6a065c3a205,Biología,071828997a550dc391fc7b19103a1b72,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,09975c2d372ec3198a55f6a065c3a205,Biotecnología,0f54cad0f2f45fabc7209e43c948a079,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,09975c2d372ec3198a55f6a065c3a205,PCEO Biotecnología y Farmacia,a36744ff54403c6f8d550a2459fe1a54,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,Estadística,a2be5360c6084f3dc3f3b8c9bf5e152d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,Física,de982187f5cc388460a2143c1f02d729,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,Geología,ebb7f267020b993d6ef06ecb481e566d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,Ingeniería Geológica,f96ac1b5e99d701e4a30617b58bb91a8,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,Ingeniería Informática,c21f8102c7be688ebdc891f2ae7f5b60,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,Matemáticas,5bfd41a1a773a9e135437fc047bdb614,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,PCEO Estadística y Ingeniería Informática,e13b5d4bf95c7d6362e90aaa006bf789,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,a1849df95c0c502b7375204caa728d77,PCEO Física y Matemáticas,e924fb485f2c35da1ab034b3b0f3c609,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,3bfd3c13054fe54f01dd772dc5cadbcb,Ciencias Ambientales,de7661ebcfebf92b72870738c0da36c5,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,3bfd3c13054fe54f01dd772dc5cadbcb,Ingeniería Agrícola,717e783a854536573cdd780cf766c07e,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,95c6e6249b07a4f2c6b5e4bbddd65332,Ingeniería Química,28ca8eecdd60c8dc675ef3437c55d750,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,95c6e6249b07a4f2c6b5e4bbddd65332,Química,7ea90879dec7b4383584c305a182daaf,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,Antropología,359b49f74fe10bceff7c3dfc12351adb,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,Comunicación y Creación Audiovisual,834398a84f46fb8518f5100caf0f40d1,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,Relaciones Laborales y Recursos Humanos,d62e4605ea78b4f3ae8327bfc2275982,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,Sociología,ce97a22695579b11f0e8f83e04fe7f55,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,Trabajo Social,c20378b44f8288dbc1e8adf6c74f5142,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,PCEO Antropología y Filosofía,090eb052adc9aeb039243a2201066dc6,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,6f1fd12a3e77e002f3966f645dafb14a,PCEO Sociología y Ciencia Política y Administración  Pública,31c105e19383e720bf2ca4e9bacd79d5,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,20ceb88f79dfc21dddd297776048cd33,Ciencia Política y Administración Pública,9928bdb1b90f5ce08899364de9673a3b,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,20ceb88f79dfc21dddd297776048cd33,Criminología,de7de6acf63036ce8ff518fef5a14657,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,20ceb88f79dfc21dddd297776048cd33,Derecho,320e2308480c75123ff58a13c2e77a0c,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,20ceb88f79dfc21dddd297776048cd33,Estudios Globales / Global Studies,558359c20e2934ad05262135746abe57,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,20ceb88f79dfc21dddd297776048cd33,PCEO Derecho y Ciencia Política y Administración Pública,086b36fef9044f88064039da09eb36ff,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,20ceb88f79dfc21dddd297776048cd33,PCEO Derecho y Criminología,fd16017cc47f829d3dc88ec48801e1f4,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,Administración y Dirección de Empresas,462e597d1fbf6cb639832112a67a8055,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,Economía,5980124dc66f30d7e8fe7f74b335071b,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,Gestión de Pequeñas y Medianas Empresas,0162f5293f642374e3fa38fdc00707fe,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,PCEO Administración y Dirección de Empresas y Derecho,e4b0df23d2e6a4ba7c49c6f881a8562c,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,PCEO Administración y Dirección de Empresas y Ingeniería Informática,4d7e3a794cbbdeb9341723a46d04a11a,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,PCEO Administración y Dirección de Empresas y Traducción e Interpretación,5ea8ccd531232efc3cf7794860591621,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,0514b2c2384475c33f18e17f5a34a28e,PCEO Gestión de Pequeñas y Medianas Empresas y Relaciones Laborales y Recursos Humanos,6fa73c6dd57267a597c2e0e98369e22d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,ed5cd854cc9ef4200b9a255c582b262b,Educación Social,fd1b3d1972d98ec36ac4cb324ae9e5f2,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,ed5cd854cc9ef4200b9a255c582b262b,Maestro en Educación Infantil,5ffe61cacb8cf7ccd5d7daf7721f6ca7,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,ed5cd854cc9ef4200b9a255c582b262b,Maestro en Educación Primaria,dc2f8fc44d0dc044d57c144bfc3e6bb8,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,ed5cd854cc9ef4200b9a255c582b262b,Pedagogía,dcf20aaf06cef0ab9f71adf025763e06,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,ed5cd854cc9ef4200b9a255c582b262b,PCEO Maestro en Educación Infantil y Maestro en Educación Primaria,724f161950ad55a4939e8a5481e85f9a,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,af9148acb034809ec6579eb9971acdbf,Enfermería,0c9659971419e88db4c0ae01af6587c7,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,af9148acb034809ec6579eb9971acdbf,Fisioterapia,20f27d43fafbe66227ad64a6c6775148,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,8986862b928dd0b281889942854a3cbe,Farmacia,998176ef8086578270ccd1ae783f3d2b,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,8986862b928dd0b281889942854a3cbe,PCEO Farmacia y Gestión de Pequeñas y Medianas Empresas,b49c27e7a5e5855be828e49923551ec8,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Alemanes,eda211875383570bfa46c2baf63d8c06,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Árabes e Islámicos,417b4ddd79a55a9f57bea9f6ea629944,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios de Asia Oriental,32d2b65d172a30c02b2488d2b54638f4,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Franceses,7c9fdc937019e6417b2f89648f2e9e67,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Hebreos y Arameos,bae3781ed4086957ba358398ba38583a,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Ingleses,aa65ea074e0750b788831bca194e43db,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Italianos,d5b8925fa2b04db1b60d2be089409244,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Estudios Portugueses y Brasileños,1a4f1b4ecfc93b15567b915219b0c4aa,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Filología Clásica,3f819166d9b171acb9e771584ae6f2e1,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,Filología Hispánica,d70bda8c663c37e4bed3745385292999,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8be98f813e5c23545ee97fc26563fe60,"Lenguas, Literaturas y Culturas Románicas",a5ad1abe2fe8a9e241c6349864d6f3b0,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,8e888203488460cdd6b05cc549af38af,Filosofía,cf3131d93feb09a291bde4ba75464113,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,1547076cf3f907a87ff796fb6de28439,Geografía,6f5add6b845063d50d5e077e06079bef,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,1547076cf3f907a87ff796fb6de28439,Historia,0eb40b543d3eef0ddd3deef88fd76fa0,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,1547076cf3f907a87ff796fb6de28439,Historia del Arte,b08cef1380d36974437b30794389c7da,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,1547076cf3f907a87ff796fb6de28439,Historia y Ciencias de la Música,38fa28a7a82c27b9d1d78b8744af4767,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,1547076cf3f907a87ff796fb6de28439,Humanidades,1cac5d7ab4eafc1c9716cf01c6d03dfb,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,667199033383e345f66d924e153f7608,Medicina,26e401d90774eded14f79f28c86f7d51,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,667199033383e345f66d924e153f7608,Odontología,3b1d8db48d4939e1db91fe38268c0d55,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,c53569948d193612ae9699e741d74ef2,Psicología,b83d2a6d83a0ebd115fc1e0822564141,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,c53569948d193612ae9699e741d74ef2,Terapia Ocupacional,48a9aae495c2ca4f2d3398d0686cc994,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,Información y Documentación,336b1b7b503732716deea8dbe63e1ceb,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,Traducción e Interpretación,f4090830c6dfe4184db53501241e9881,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,PCEO Educación Social y Información y Documentación,111d4f3d601bd994f6c365c935336203,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,PCEO Información y Documentación y Ciencia Política y Administración Pública,0c93e14ea09b650fc33ed02d1c7b8cac,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,PCEO Información y Documentación y Historia,af2ab7a1664d6cb56d2df21898937494,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,PCEO Pedagogía y Información y Documentación,c2f8c4a89b9a68051a91e9f4c3a383a0,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
51dcd00716a08519e65a732cb87c3b71,62bb2b4ced5c6b99a3889d691506c75b,PCEO Traducción e Interpretación y Derecho,a27473718d0449f8edf443c5fea8ae15,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Arquitectura Técnica,edf34a0e9007eac99a8e7ce06f1a56a4,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Desarrollo de Aplicaciones 3D Interactivas y Videojuegos,27f73bc7449f36d4c1b113611ec6dc9e,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Ingeniería Agroalimentaria,fd9be6ef1e4bf6a657a97261a6114b2e,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Ingeniería Civil,08b99dce63cbe81207d28830b9f259d8,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Ingeniería de Materiales,ac0b986e9e9b73858fc7c30cb86693e3,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Ingeniería Informática en Sistemas de Información,bff9c79cdd46869e716d32b5ec4a6a63,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,Ingeniería Mecánica,92734f72eb1e427b54733e0a5f3fdae5,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,PCEO Ingeniería de Materiales y Ingeniería Mecánica,57c34628f4e2c43be3e1e7e92c48dc71,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c240b7563ffee4e24e404bf6d71e4f75,PCEO Ingeniería Informática de Sistemas de Información y Información y Documentación,ce9b0bd81440d662cc96fd877bcd0a1c,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
51dcd00716a08519e65a732cb87c3b71,c81ffdc31c5cda5406af9998bf51002c,Enfermería,0c9659971419e88db4c0ae01af6587c7,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
51dcd00716a08519e65a732cb87c3b71,04899fbc8f3d8799cb62ae7d3c1bfd97,Maestro en Educación Infantil,5ffe61cacb8cf7ccd5d7daf7721f6ca7,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
