"curso_academico","cod_universidad","des_universidad","cod_tipo_estudio","des_tipo_estudio","cod_tipo_unidad_responsable","des_tipo_unidad_responsable","cod_unidad_responsable","des_unidad_responsable","cod_municipio","des_municipio","cod_campus","des_campus","cod_titulacion","des_titulacion","cod_rama","des_rama","cod_interuniversitario","des_interuniversitario","cod_rol_coordinacion","des_rol_coordinacion","cod_impartido","des_impartido","anio_inicio","cod_situacion_actual","des_situacion_actual","cod_grado_presencialidad","des_grado_presencialidad","cod_idioma_extranjero","des_idioma_extranjero","precio_credito_1","precio_credito_2","precio_credito_3","precio_credito_4","precio_credito_5","precio_tutela","num_creditos_necesarios","num_creditos_ofertados"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28050461","Facultad de Ciencias Sociales y Jurídicas (Colmenarejo)","28044","COLMENAREJO","03603","Colmenarejo","2500029","Grado en Turismo","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","387"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28042292","Escuela Politécnica Superior. (Leganés)","28065","GETAFE","03602","Getafe","2504704","Grado en Neurociencia","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2024","1","Activo","1","Estudio presencial","1","Se oferta en Inglés","20,68","48,03","98,75","136,44",,,"240","60"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000000","Doble Grado en Derecho y Administración de Empresas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés",,,,,,,"375","150"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28050461","Facultad de Ciencias Sociales y Jurídicas (Colmenarejo)","28044","COLMENAREJO","03603","Colmenarejo","7000000","Doble Grado en Derecho y Administración de Empresas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"375","150"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000001","Doble Grado en Derecho y Ciencias Políticas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"360","162"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000002","Doble Grado en Derecho y Economía","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés",,,,,,,"375","174"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28051244","Escuela Politécnica Superior (Colmenarejo)","28044","COLMENAREJO","03603","Colmenarejo","7000003","Doble Grado en Ingeniería Informática y Administración de Empresas","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"390","72"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28042292","Escuela Politécnica Superior. (Leganés)","28074","LEGANÉS","03601","Leganés","7000003","Doble Grado en Ingeniería Informática y Administración de Empresas","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2020","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"390","156"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28048385","Facultad de Humanidades, Comunicación y Documentación. (Getafe)","28065","GETAFE","03602","Getafe","7000004","Doble Grado en Periodismo y Comunicación Audiovisual","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés",,,,,,,"300","354"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000105","Doble Grado en Ciencias Políticas y Sociología","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"318","219"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28048385","Facultad de Humanidades, Comunicación y Documentación. (Getafe)","28065","GETAFE","03602","Getafe","7000435","Doble Grado en Periodismo y Humanidades","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2013","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","300"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000616","Doble Grado en Estudios Internacionales y Administración de Empresas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","1","Se oferta en Inglés",,,,,,,"366","336"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000617","Doble Grado en Estudios Internacionales y Ciencias Políticas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","1","Se oferta en Inglés",,,,,,,"342","312"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000618","Doble Grado en Estudios Internacionales y Derecho","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","1","Se oferta en Inglés",,,,,,,"384","171"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28041822","Facultad de Ciencias Sociales y Jurídicas. (Getafe)","28065","GETAFE","03602","Getafe","7000679","Doble Grado en Estudios Internacionales y Economía","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","1","Se oferta en Inglés",,,,,,,"372","162"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28042292","Escuela Politécnica Superior. (Leganés)","28074","LEGANÉS","03601","Leganés","7001063","Doble Grado Ciencia e Ingeniería de Datos - Ingeniería en Tecnologías de Telecomunicación","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2020","1","Activo","1","Estudio presencial","1","Se oferta en Inglés",,,,,,,"372","168"
"2024-25","036","Universidad Carlos III de Madrid","G","Grado","1","Centro","28042292","Escuela Politécnica Superior. (Leganés)","28074","LEGANÉS","03601","Leganés","7001064","Doble Grado en Ingeniería Física e Ingeniería en Tecnologías Industriales","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2020","1","Activo","1","Estudio presencial","1","Se oferta en Inglés",,,,,,,"354","183"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28074","LEGANÉS","03601","Leganés","3000543","Máster Interuniversitario en Multimedia y Comunicaciones","2","Ciencias","1","Interuniversitario con Universidades españolas","1","La Universidad SÍ es la coordinadora del estudio Interuniversitario ","0","No se imparte en el curso académico de referencia","2006","4","Extinguido en el curso de referencia","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"90","998"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4313506","Máster Universitario en Acceso a las Profesiones de Abogacía y Procura por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2012","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","119,23","248,4","331,2",,,"90","129"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28051864","Centro Universitario Guardia Civil","28013","ARANJUEZ","03605","Aranjuez","4317023","Máster Universitario en Alta Dirección en Seguridad Internacional por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2019","1","Activo","2","Estudio semipresencial","0","No se oferta en idioma extranjero","0","0","60","0",,,"60","54"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4316666","Máster Universitario en Análisis Político y Electoral por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2018","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","95","125","125","125",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4314666","Máster Universitario en Archivos, Gestión de Documentos y Continuidad Digital por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","3","En proceso de extinción","2","Estudio semipresencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"60","72"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4314823","Máster Universitario en Asesoramiento y Consultoría Jurídico-Laboral por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","95","125","125","125",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4315248","Máster Universitario en Asesoría Jurídica de Empresas por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","130","170","170","170",,,"60","66"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4310430","Máster Universitario en Bibliotecas y Servicios de Información Digital por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","3","En proceso de extinción","2","Estudio semipresencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"60","72"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4316268","Máster Universitario en Bibliotecas, Archivos y Continuidad Digital por la Universidad Carlos III de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","1","Activo","3","Estudio no presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"60","111"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28074","LEGANÉS","03601","Leganés","4315809","Máster Universitario en Ciencia e Ingeniería de Materiales por la Universidad Carlos III de Madrid","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2006","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"60","72"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28074","LEGANÉS","03601","Leganés","4311470","Máster Universitario en Ciencia y Tecnología Informática","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2006","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"60","84"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28074","LEGANÉS","03601","Leganés","4313914","Máster Universitario en Ciencia y Tecnología Informática por la Universidad Carlos III de Madrid","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2006","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4310065","Máster Universitario en Ciencias Actuariales y Financieras por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","80","100","100","100",,,"120","120"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28065","GETAFE","03602","Getafe","4316234","Máster Universitario en Ciencias de las Religiones: Historia y Sociedad por la Universidad Carlos III de Madrid; la Universidad de La Laguna y la Univ","1","Artes y Humanidades","1","Interuniversitario con Universidades españolas","0","La Universidad NO es la coordinadora del estudio Interuniversitario","1","Se imparte en el curso académico de referencia","2017","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","13,68","27,35","52,13","69,51",,,"60","97"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4314794","Máster Universitario en Cine y Televisión por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","95","125","125","125",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4315832","Máster Universitario en Comunicación Publicitaria por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","110","145","145","145",,,"60","66"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4314834","Máster Universitario en Derecho de las Telecomunicaciones, Protección de Datos, Audiovisual y Sociedad de la Información por la Universidad Carlos III","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","110","145","145","145",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4313918","Máster Universitario en Derecho Penal y Procesal Penal por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2013","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","95","125","125","125",,,"60","69"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28065","GETAFE","03602","Getafe","4310066","Máster Universitario en Derecho Privado","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2006","4","Extinguido en el curso de referencia","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"90","26,5"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28065","GETAFE","03602","Getafe","4314096","Máster Universitario en Derecho Privado por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2006","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"90","114"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28065","GETAFE","03602","Getafe","4310067","Máster Universitario en Derecho Público","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2006","4","Extinguido en el curso de referencia","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"90","30"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28065","GETAFE","03602","Getafe","4314095","Máster Universitario en Derecho Público por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2006","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","45,02","71,88","84,07","84,07",,,"90","144"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4314793","Máster Universitario en Derechos de los Sectores Regulados","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","95","125","125","125",,,"60","87"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28051864","Centro Universitario Guardia Civil","28013","ARANJUEZ","03605","Aranjuez","4318036","Máster Universitario en Dirección de Personas y Gestión del Talento de la Seguridad por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","0","0","0","0",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28051864","Centro Universitario Guardia Civil","28013","ARANJUEZ","03605","Aranjuez","4314692","Máster Universitario en Dirección Operativa de la Seguridad por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","0","0","0","0",,,"60","60"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4314702","Máster Universitario en Documental y Reportaje Periodístico Transmedia por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","110","145","145","145",,,"60","66"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4312479","Máster Universitario en Energías Renovables en Sistemas Eléctricos por la Universidad Carlos III de Madrid","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2012","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","80","100","100","100",,,"60","66"
"2024-25","036","Universidad Carlos III de Madrid","M","Máster","1","Centro","28053711","Centro de Postgrado","28079","MADRID","03604","Madrid- Puerta de Toledo","4316978","Máster Universitario en Estudios Avanzados de Derecho Público por la Universidad Carlos III de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2019","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","80","100","100","100",,,"60","88"
